qShort qLong cfd_y1 cfd_y2 baseline height eventCounter eventCounterPSD psdValue 
89683 82149 51 -22 480 2401 4383 0 -3005 
77212 52649 40 -18 525 2437 4384 0 -15287 
131818 147809 25 -5 377 2344 4385 0 3544 
93241 84276 48 -25 456 2398 4386 0 -3485 
96551 86625 60 -12 481 2430 4387 0 -3754 
99881 99317 15 -30 417 2385 4388 0 -186 
90944 72987 32 -28 462 2404 4389 0 -8061 
105943 93415 14 -11 457 2439 4390 0 -4394 
67188 41709 23 -44 514 2402 4391 0 -20016 
99973 93095 31 -19 426 2388 4392 0 -2420 
93689 77204 29 -34 474 2411 4393 0 -6996 
70735 25017 23 -4 564 2501 4394 0 5656 
85482 73704 47 -23 462 2383 4395 0 -5236 
76476 53234 57 -8 462 2372 4396 0 -14306 
94350 83595 23 -30 473 2427 4397 0 -4215 
122449 147643 8 -17 426 2403 4398 0 5591 
84354 76466 55 -25 446 2353 4399 0 -3380 
106246 96263 11 -22 443 2425 4400 0 -3398 
105086 99334 27 -17 451 2420 4401 0 -1897 
130952 132121 5 -4 404 2481 4402 0 289 
143436 133280 5 -4 388 2486 4403 0 -2496 
98460 95043 62 -8 457 2405 4404 0 -1178 
87635 68524 46 -21 508 2447 4405 0 -9138 
99719 95393 27 -21 433 2388 4406 0 -1485 
92811 80405 34 -31 473 2415 4407 0 -5055 
107849 106737 61 -13 437 2431 4408 0 -341 
91536 79903 55 -15 460 2382 4409 0 -4770 
91234 89829 9 -34 414 2341 4410 0 -512 
145510 161850 10 -7 414 2467 4411 0 3308 
98384 87151 47 -19 472 2427 4412 0 -4223 
102384 97357 4 -28 426 2408 4413 0 -1691 
99853 87325 6 -34 472 2428 4414 0 -4700 
80419 61191 2 -56 497 2402 4415 0 -10296 
87942 70563 32 -36 469 2398 4416 0 -8070 
102778 103020 12 -22 398 2364 4417 0 76 
91155 81842 62 -1 480 2415 4418 0 -3728 
127223 129717 44 -7 418 2490 4419 0 629 
93654 83492 49 -22 445 2388 4420 0 -3988 
98184 94177 64 -8 464 2407 4421 0 -1394 
89195 84649 49 -13 493 2427 4422 0 -1759 
111931 96523 46 -8 452 2465 4423 0 -5230 
147363 148483 3 -5 338 2433 4424 0 247 
154471 150752 2 -1 384 2412 4425 0 -808 
102459 104266 18 -25 439 2410 4426 0 567 
108470 79752 50 -2 435 2415 4427 0 -11799 
91978 88404 41 -29 475 2406 4428 0 -1324 
101147 93942 62 -10 469 2427 4429 0 -2513 
93852 84980 67 -3 452 2406 4430 0 -3420 
94529 97747 41 -12 408 2350 4431 0 1078 
66072 19020 9 -17 564 2472 4432 0 -15523 
85232 79874 63 -9 447 2378 4433 0 -2198 
104396 117245 40 -1 383 2314 4434 0 3590 
88474 80252 21 -43 476 2412 4435 0 -3357 
91966 80366 36 -33 497 2439 4436 0 -4729 
97105 90823 66 -5 446 2387 4437 0 -2266 
93203 84099 9 -35 448 2389 4438 0 -3547 
84827 69613 6 -50 495 2414 4439 0 -7161 
75625 98780 7 -15 442 2364 4440 0 7680 
93091 81334 67 -4 439 2389 4441 0 -4736 
82682 40273 33 -26 546 2516 4442 0 31032 
70780 48290 19 -27 533 2468 4443 0 -15260 
149838 140663 1 -2 366 2428 4444 0 -2137 
85982 70631 58 -10 462 2376 4445 0 -7121 
90327 83119 55 -10 485 2429 4446 0 -2841 
71312 39710 39 -8 512 2412 4447 0 -26076 
124551 137708 12 -14 408 2418 4448 0 3130 
87308 55832 49 -22 518 2443 4449 0 -18472 
75878 85963 31 -27 456 2341 4450 0 3844 
97277 90302 48 -15 428 2379 4451 0 -2530 
88681 74125 40 -29 464 2399 4452 0 -6434 
94890 86013 64 -6 479 2426 4453 0 -3381 
95338 85008 25 -30 454 2402 4454 0 -3981 
117784 125510 10 -2 395 2409 4455 0 2017 
94451 85401 51 -16 472 2419 4456 0 -3472 
95941 87696 58 -1 491 2440 4457 0 -3080 
94155 82376 6 -57 463 2430 4458 0 -4685 
93663 86827 37 -29 450 2385 4459 0 -2579 
94995 82565 61 -10 484 2432 4460 0 -4933 
101448 108615 28 -17 416 2354 4461 0 2162 
94574 86913 39 -27 452 2399 4462 0 -2888 
92457 83118 57 -16 471 2397 4463 0 -3681 
106786 103739 33 -15 465 2433 4464 0 -962 
82334 78495 26 -41 449 2348 4465 0 -1602 
102691 101800 20 -14 416 2388 4466 0 -286 
100343 96923 26 -30 462 2422 4467 0 -1156 
52007 16958 16 -12 531 2358 4468 0 -2187 
97524 90389 5 -40 453 2402 4469 0 -2586 
68380 94249 74 -40 297 737 4470 0 8993 
86925 92395 9 -60 467 2408 4471 0 1939 
65727 36495 9 -60 555 2415 4472 0 -26245 
105092 100788 2 -15 413 2379 4473 0 -1399 
131802 159523 5 -5 365 2334 4474 0 5694 
105745 99194 9 -35 496 2436 4475 0 -2164 
38806 4009 4 -23 485 2314 4476 0 -22264 
68574 46931 37 -25 483 2342 4477 0 -15111 
80360 78759 42 -19 469 2412 4478 0 -666 
74006 53571 8 -57 535 2422 4479 0 -12499 
85266 74631 16 -38 456 2377 4480 0 -4669 
95495 130517 55 -50 270 700 4481 0 8792 
90951 93035 59 -16 444 2349 4482 0 733 
85134 78283 3 -46 461 2374 4483 0 -2867 
66946 44049 12 -55 490 2383 4484 0 -17032 
64517 63611 35 -41 447 2278 4485 0 -466 
120539 72817 4 -2 456 2466 4486 0 -21474 
95577 86068 53 -22 476 2422 4487 0 -3620 
91323 81391 66 -4 455 2389 4488 0 -3998 
102409 102598 37 -18 435 2387 4489 0 60 
78676 72900 27 -47 472 2354 4490 0 -2596 
128816 159400 1 -2 360 2376 4491 0 6286 
124256 137732 3 -1 375 2386 4492 0 3205 
86903 76827 59 -6 483 2418 4493 0 -4297 
97039 89131 67 -7 469 2419 4494 0 -2907 
95807 87695 24 -29 443 2389 4495 0 -3031 
95270 86180 40 -23 467 2414 4496 0 -3456 
92574 83897 58 -14 460 2404 4497 0 -3388 
93018 83965 3 -42 449 2389 4498 0 -3532 
91510 81696 20 -36 432 2371 4499 0 -3936 
91067 79694 32 -37 480 2418 4500 0 -4676 
94450 82967 58 -5 464 2397 4501 0 -4535 
98780 92360 10 -32 432 2388 4502 0 -2277 
94646 87178 11 -38 468 2417 4503 0 -2806 
90661 69066 29 -11 493 2481 4504 0 -10245 
91207 80289 49 -22 451 2392 4505 0 -4455 
226010 258464 92 -598 183 2310 4506 0 4114 
92583 82668 1 -42 476 2413 4507 0 -3929 
75663 61126 21 -42 489 2363 4508 0 -7792 
93337 86964 51 -21 439 2377 4509 0 -2401 
99877 90228 8 -27 464 2425 4510 0 -3504 
97909 87315 30 -17 469 2402 4511 0 -3975 
111515 113401 6 -23 412 2393 4512 0 544 
119468 134758 9 -4 375 2352 4513 0 3717 
81325 46114 22 -37 549 2492 4514 0 -25019 
101973 132153 44 -109 316 809 4515 0 7483 
68886 56254 25 -34 508 2461 4516 0 -7357 
61332 52826 14 -58 439 2282 4517 0 -5276 
99020 90749 62 -7 465 2434 4518 0 -2986 
71144 53720 126 -2 484 2420 4519 0 -10627 
99221 90058 51 -21 453 2412 4520 0 -3333 
89963 81983 57 -17 450 2382 4521 0 -3189 
115177 118630 16 -2 430 2423 4522 0 953 
95212 84589 37 -32 469 2418 4523 0 -4115 
98059 89185 70 -2 438 2395 4524 0 -3260 
76501 44989 22 -36 508 2451 4525 0 -22951 
51060 33535 3 -14 558 2382 4526 0 -17123 
83458 63777 43 -31 474 2405 4527 0 -10111 
104419 111853 30 -22 395 2344 4528 0 2177 
99576 98525 35 -27 464 2418 4529 0 -349 
108824 107057 13 -28 422 2401 4530 0 -540 
80660 52079 49 -9 486 2399 4531 0 -17982 
129409 139040 9 -19 451 2476 4532 0 2269 
44353 -729 57 -7 558 2389 4533 0 -5276 
99575 97165 7 -41 451 2409 4534 0 -812 
105401 104220 60 -6 420 2406 4535 0 -371 
95014 83036 64 -4 482 2422 4536 0 -4726 
92405 82294 18 -41 458 2399 4537 0 -4025 
96043 83703 64 -7 457 2389 4538 0 -4830 
94046 85828 1 -50 476 2419 4539 0 -3137 
96897 91180 29 -33 492 2443 4540 0 -2054 
91804 75220 56 -14 464 2415 4541 0 -7224 
93326 83228 17 -35 454 2396 4542 0 -3975 
92149 82421 36 -33 482 2422 4543 0 -3867 
95616 85394 5 -37 446 2384 4544 0 -3922 
77633 62453 37 -17 483 2601 4545 0 -7964 
84213 65165 24 -42 502 2436 4546 0 -9577 
152834 159689 1 -1 417 2511 4547 0 1406 
153358 139844 0 -1 374 2450 4548 0 -3166 
149330 148145 4 -1 372 2455 4549 0 -262 
90814 74568 57 -3 487 2430 4550 0 -7138 
80923 126311 135 -30 318 745 4551 0 11774 
88583 78291 21 -40 464 2401 4552 0 -4307 
79789 62276 33 -32 472 2386 4553 0 -9214 
84909 68012 43 -23 495 2419 4554 0 -8140 
82669 40646 37 -5 547 2481 4555 0 31659 
109949 118110 5 -22 413 2383 4556 0 2264 
73465 53853 39 -33 458 2347 4557 0 -11932 
80975 79246 55 -1 465 2357 4558 0 -714 
91690 85314 35 -27 445 2387 4559 0 -2448 
111704 102203 16 -13 433 2416 4560 0 -3046 
66640 58903 30 -41 476 2366 4561 0 -4303 
87305 72271 56 -3 507 2431 4562 0 -6816 
20596 -2787 43 -7 572 2316 4563 0 12771 
83970 73433 37 -35 475 2386 4564 0 -4701 
95603 74374 64 -4 496 2472 4565 0 -9352 
103047 74167 5 -51 466 2483 4566 0 -12759 
136865 116494 19 -6 423 2512 4567 0 -5729 
143645 140967 1 -5 382 2449 4568 0 -622 
87017 82281 46 -20 484 2397 4569 0 -1886 
92269 80188 4 -38 453 2389 4570 0 -4936 
93283 90625 30 -35 457 2390 4571 0 -961 
70166 47649 13 -55 501 2383 4572 0 -15484 
80839 28401 1 -14 565 2532 4573 0 5037 
104434 102331 2 -37 452 2418 4574 0 -673 
133004 124683 48 -4 466 2535 4575 0 -2186 
95488 77635 30 -33 491 2453 4576 0 -7535 
93487 85761 60 -14 449 2385 4577 0 -2951 
93144 92487 62 -6 449 2376 4578 0 -232 
83920 69580 39 -26 493 2419 4579 0 -6753 
90574 86008 26 -27 450 2377 4580 0 -1739 
84754 64446 30 -37 460 2391 4581 0 -10325 
94619 85952 56 -15 473 2416 4582 0 -3304 
92432 75318 58 -8 493 2448 4583 0 -7445 
82950 73391 16 -40 457 2367 4584 0 -4267 
87661 73415 34 -34 480 2412 4585 0 -6358 
109005 107993 39 -38 437 2446 4586 0 -307 
83972 80468 56 -4 456 2367 4587 0 -1426 
73646 43575 38 -2 480 2380 4588 0 -22612 
94136 95734 51 -20 463 2412 4589 0 546 
94513 93900 66 -4 463 2398 4590 0 -213 
99841 94607 26 -24 437 2392 4591 0 -1812 
96225 90699 42 -24 467 2416 4592 0 -1996 
89398 76015 45 -26 477 2413 4593 0 -5768 
74570 54776 41 -24 487 2360 4594 0 -11840 
90257 86750 25 -39 430 2373 4595 0 -1324 
95731 74990 54 -26 502 2460 4596 0 -9062 
85330 73133 64 -1 475 2399 4597 0 -5464 
116924 109163 57 -3 459 2443 4598 0 -2329 
78560 78751 16 -50 475 2353 4599 0 79 
98334 83247 54 -13 491 2439 4600 0 -5938 
93175 80994 15 -37 460 2404 4601 0 -4927 
84684 72029 38 -28 456 2380 4602 0 -5756 
70805 53234 11 -61 534 2441 4603 0 -10815 
87859 67256 20 -49 507 2472 4604 0 -10037 
85194 73658 3 -47 460 2380 4605 0 -5131 
82871 78724 22 -33 497 2374 4606 0 -1726 
118848 94133 10 -22 470 2541 4607 0 -8603 
95060 77813 3 -42 445 2391 4608 0 -7262 
93509 79002 8 -43 472 2410 4609 0 -6016 
96936 88707 40 -25 484 2436 4610 0 -3039 
91300 86632 48 -24 469 2402 4611 0 -1765 
75656 52721 41 -17 476 2371 4612 0 -14254 
120547 119118 50 -20 466 2513 4613 0 -393 
66436 19345 4 -60 538 2429 4614 0 -14227 
112325 95839 23 -14 450 2431 4615 0 -5636 
88287 75026 4 -43 459 2383 4616 0 -5791 
97516 88808 43 -26 471 2421 4617 0 -3212 
87322 83459 38 -26 463 2381 4618 0 -1516 
91984 81222 64 -2 452 2391 4619 0 -4341 
82176 66101 40 -7 499 2428 4620 0 -7968 
84683 80853 16 -48 486 2393 4621 0 -1552 
84088 83941 43 -39 450 2429 4622 0 -57 
94138 91121 10 -31 435 2368 4623 0 -1084 
97201 85580 36 -23 473 2424 4624 0 -4449 
89151 72517 40 -31 472 2413 4625 0 -7516 
93070 83420 12 -10 452 2508 4626 0 -3790 
92454 96413 15 -37 446 2387 4627 0 1345 
71459 60869 24 -11 529 2415 4628 0 -5700 
94109 84100 50 -20 453 2392 4629 0 -3899 
95208 89285 10 -30 428 2353 4630 0 -2173 
89247 75056 5 -47 487 2424 4631 0 -6195 
101718 94022 58 -7 438 2393 4632 0 -2682 
55645 67478 14 -55 477 2251 4633 0 5746 
90126 83916 51 -17 468 2401 4634 0 -2424 
74219 63332 48 -6 491 2377 4635 0 -5632 
111082 109617 55 -13 446 2432 4636 0 -437 
113159 133272 15 -15 401 2367 4637 0 4945 
51614 26790 2 -65 525 2360 4638 0 -30362 
88384 71627 7 -41 461 2409 4639 0 -7665 
93081 79139 21 -40 459 2405 4640 0 -5772 
90424 36802 32 -37 545 2528 4641 0 17794 
93914 91570 56 -11 485 2417 4642 0 -838 
108048 108525 25 -13 420 2400 4643 0 144 
111421 119517 44 -6 413 2385 4644 0 2219 
124810 125780 15 -15 447 2471 4645 0 252 
5468 -13974 32 -44 597 2359 4646 0 -19948 
136135 94659 14 -10 405 2543 4647 0 -14357 
98298 83225 15 -33 474 2418 4648 0 -5934 
87819 75742 12 -54 502 2438 4649 0 -5224 
75573 35289 29 -50 512 2427 4650 0 28131 
110380 101480 25 -19 432 2416 4651 0 -2873 
90614 79726 6 -49 495 2434 4652 0 -4474 
97263 81197 59 -13 458 2418 4653 0 -6483 
73715 57457 57 -17 430 2348 4654 0 -9271 
54361 11082 42 -15 524 2384 4655 0 3106 
101033 105520 47 -20 452 2400 4656 0 1393 
92245 81331 60 -14 447 2386 4657 0 -4397 
125558 131339 7 -16 410 2458 4658 0 1442 
95280 82478 30 -30 483 2438 4659 0 -5086 
94760 86463 61 -11 440 2383 4660 0 -3144 
95618 86415 11 -31 432 2378 4661 0 -3489 
96819 80720 25 -31 479 2410 4662 0 -6535 
98048 89663 59 -12 463 2428 4663 0 -3064 
95391 79325 1 -37 445 2387 4664 0 -6636 
116251 114933 16 -3 410 2423 4665 0 -375 
91405 75646 27 -45 481 2426 4666 0 -6826 
95475 145538 8 -124 292 767 4667 0 11271 
120231 122401 33 -1 393 2399 4668 0 580 
125846 155195 3 -2 325 2281 4669 0 6196 
102414 53407 47 -5 545 2553 4670 0 -30067 
93714 89074 37 -38 469 2406 4671 0 -1706 
73327 50355 28 -50 491 2391 4672 0 -14948 
102827 98911 25 -21 446 2409 4673 0 -1297 
113790 113539 11 -13 420 2457 4674 0 -72 
127934 136767 1 -6 390 2399 4675 0 2116 
76820 58523 55 -6 449 2348 4676 0 -10244 
72416 33830 25 -27 539 2448 4677 0 28163 
79577 80165 25 -43 449 2363 4678 0 240 
55701 39121 19 -51 462 2314 4679 0 -13887 
109847 98020 41 -11 451 2454 4680 0 -3953 
99078 91806 34 -29 475 2433 4681 0 -2595 
53894 85520 74 -116 365 731 4682 0 12117 
87567 66850 51 -19 456 2399 4683 0 -10154 
110358 104840 33 -10 379 2337 4684 0 -1724 
97064 91192 19 -33 467 2417 4685 0 -2109 
76641 61781 34 -38 499 2391 4686 0 -7881 
61146 26012 17 -56 494 2380 4687 0 21279 
138336 130341 33 -9 433 2547 4688 0 -2009 
197377 216027 42 -88 285 2377 4689 0 2828 
110328 88334 58 -16 477 2446 4690 0 -8158 
52501 4340 58 -43 438 953 4691 0 29601 
97036 84987 4 -34 439 2404 4692 0 -4645 
100733 103578 27 -30 452 2404 4693 0 900 
81809 71923 34 -29 462 2377 4694 0 -4503 
107940 114011 24 -19 419 2381 4695 0 1744 
64486 42627 29 -16 506 2377 4696 0 -16802 
86732 79783 28 -36 504 2416 4697 0 -2853 
89582 81279 61 -1 457 2398 4698 0 -3347 
96426 88879 36 -19 440 2390 4699 0 -2782 
89742 78658 58 -18 484 2424 4700 0 -4617 
95128 86912 11 -37 462 2408 4701 0 -3097 
95057 88330 49 -11 439 2387 4702 0 -2495 
107660 94311 17 -22 471 2484 4703 0 -4637 
93200 84458 14 -41 487 2431 4704 0 -3391 
93250 82052 56 -21 455 2395 4705 0 -4471 
76679 56654 27 -35 501 2395 4706 0 -11581 
95449 80323 34 -33 480 2429 4707 0 -6170 
87303 108356 9 -145 331 782 4708 0 6366 
105043 86101 3 -29 453 2442 4709 0 -7208 
97730 87966 22 -25 439 2398 4710 0 -3637 
84810 69395 34 -2 526 2466 4711 0 -7278 
-6201 -21078 118 -32 633 2339 4712 0 23127 
92738 85883 4 -49 451 2402 4713 0 -2615 
79348 59347 6 -71 504 2418 4714 0 -11043 
91339 80805 66 -5 475 2412 4715 0 -4271 
96199 89441 31 -29 449 2399 4716 0 -2475 
82527 65446 33 -34 470 2392 4717 0 -8551 
75960 56437 23 -45 521 2429 4718 0 -11334 
69030 32781 44 -7 544 2444 4719 0 29303 
131732 148018 0 -2 379 2359 4720 0 3605 
120634 165381 34 -4 350 2284 4721 0 8865 
105172 120340 24 -23 449 2378 4722 0 4130 
93528 77984 32 -28 461 2411 4723 0 -6531 
94826 56123 32 -40 473 2409 4724 0 -22596 
86342 76073 42 -26 488 2404 4725 0 -4423 
75026 55934 48 -14 518 2400 4726 0 -11184 
93368 76764 11 -46 479 2435 4727 0 -7087 
72535 50398 5 -60 493 2396 4728 0 -14392 
87151 67290 44 -28 502 2444 4729 0 -9671 
168437 188900 21 -18 321 2364 4730 0 3549 
78591 52195 17 -47 472 2377 4731 0 -16570 
80721 79923 52 -1 481 2446 4732 0 -327 
76514 116322 52 -30 319 795 4733 0 11213 
85179 66143 29 -38 533 2472 4734 0 -9430 
93441 86713 59 -4 458 2406 4735 0 -2542 
93850 103071 20 -28 438 2372 4736 0 2931 
74908 45115 24 -2 563 2478 4737 0 -21638 
119065 124749 8 -8 379 2384 4738 0 1492 
104023 81157 9 -37 486 2430 4739 0 -9232 
88169 56934 28 -30 494 2422 4740 0 -17976 
89252 75887 35 -38 503 2440 4741 0 -5770 
95142 86951 5 -34 443 2389 4742 0 -3086 
106184 103281 39 -15 430 2400 4743 0 -921 
96828 87520 45 -22 476 2430 4744 0 -3484 
91489 80073 60 -7 447 2385 4745 0 -4671 
91621 80715 6 -38 446 2391 4746 0 -4427 
97172 91289 28 -31 472 2420 4747 0 -2111 
93567 83476 48 -25 480 2426 4748 0 -3961 
100556 91102 5 -35 434 2395 4749 0 -3400 
95223 86618 14 -34 461 2406 4750 0 -3255 
85687 75086 23 -47 486 2406 4751 0 -4626 
72772 44162 7 -61 501 2418 4752 0 -21227 
132252 147845 7 -1 360 2329 4753 0 3455 
95607 90985 20 -34 473 2416 4754 0 -1664 
69372 43765 14 -16 543 2439 4755 0 -19172 
90477 80044 63 -5 443 2375 4756 0 -4270 
97805 45248 39 -21 539 2586 4757 0 27477 
99333 90245 33 -27 477 2436 4758 0 -3299 
85339 63200 46 -28 458 2396 4759 0 -11478 
90601 76302 56 -14 460 2381 4760 0 -6140 
102917 99007 30 -25 465 2429 4761 0 -1294 
101930 101679 62 -9 448 2407 4762 0 -80 
69575 12518 39 -31 517 2444 4763 0 -18279 
98606 87600 26 -28 459 2417 4764 0 -4116 
92230 87417 54 -17 460 2374 4765 0 -1804 
92194 84470 60 -11 451 2374 4766 0 -2996 
85352 71555 3 -44 448 2362 4767 0 -6318 
81309 62501 38 -3 529 2439 4768 0 -9860 
92636 93444 52 -16 462 2392 4769 0 283 
182665 183827 28 -8 313 2456 4770 0 207 
144081 143009 3 -1 389 2451 4771 0 -245 
151101 141271 0 -1 389 2450 4772 0 -2280 
119829 146390 9 -1 365 2343 4773 0 5945 
94064 90749 24 -26 421 2358 4774 0 -1196 
68628 45770 59 -5 493 2443 4775 0 -16364 
69922 53048 22 -50 504 2377 4776 0 -10422 
79679 51818 43 -20 492 2404 4777 0 -17617 
138201 172222 39 -19 432 2480 4778 0 6472 
111943 110227 12 -15 452 2415 4779 0 -510 
69865 51163 6 -83 471 2356 4780 0 -11977 
98464 91067 29 -22 421 2374 4781 0 -2661 
98340 88006 39 -17 475 2430 4782 0 -3847 
92831 82429 47 -22 473 2418 4783 0 -4134 
95889 87329 18 -21 440 2396 4784 0 -3211 
96889 87433 11 -43 476 2436 4785 0 -3543 
91106 82124 36 -34 487 2422 4786 0 -3583 
94427 85260 65 -7 453 2400 4787 0 -3523 
94388 86597 19 -34 439 2382 4788 0 -2947 
102432 93195 43 -17 459 2411 4789 0 -3247 
74189 48757 1 -69 520 2448 4790 0 -17091 
100413 89120 19 -26 449 2426 4791 0 -4152 
107790 104865 57 -3 453 2426 4792 0 -913 
105937 95747 1 -36 471 2443 4793 0 -3487 
97397 90702 19 -28 444 2394 4794 0 -2418 
85764 70837 23 -46 477 2385 4795 0 -6904 
98208 90861 59 -20 480 2438 4796 0 -2649 
92958 85215 10 -38 455 2395 4797 0 -2977 
81035 73356 26 -44 468 2371 4798 0 -3430 
86108 72129 35 -31 496 2433 4799 0 -6350 
99162 105852 65 -2 479 2410 4800 0 2070 
127764 146818 4 -8 369 2405 4801 0 4252 
86939 80440 47 -20 435 2345 4802 0 -2647 
86988 69634 47 -21 488 2441 4803 0 -8166 
111366 111553 43 -8 431 2399 4804 0 54 
99445 95977 53 -11 427 2384 4805 0 -1183 
106564 91028 70 -1 475 2458 4806 0 -5592 
72366 60580 33 -26 525 2377 4807 0 -6374 
93947 78204 26 -36 459 2418 4808 0 -6596 
104762 113593 19 -14 390 2354 4809 0 2547 
89399 73474 33 -26 501 2445 4810 0 -7102 
101927 85842 19 -27 461 2419 4811 0 -6139 
227327 235705 93 -1282 248 2379 4812 0 1164 
109298 104212 3 -32 470 2484 4813 0 -1599 
90997 65702 46 -16 538 2490 4814 0 -12615 
108535 115141 46 -10 428 2395 4815 0 1879 
63643 46368 15 -9 501 2375 4816 0 -12207 
105774 97988 9 -37 478 2454 4817 0 -2603 
105252 112549 32 -19 415 2374 4818 0 2124 
139835 165531 4 -8 386 2426 4819 0 5086 
81117 56786 20 -47 505 2407 4820 0 -14039 
102771 96127 14 -29 480 2451 4821 0 -2264 
93186 83845 34 -29 453 2392 4822 0 -3650 
111011 110924 5 -26 421 2400 4823 0 -25 
92780 83871 58 -8 481 2421 4824 0 -3480 
92379 84414 30 -24 443 2374 4825 0 -3091 
101527 90301 59 -10 450 2442 4826 0 -4073 
97005 87508 1 -41 465 2421 4827 0 -3556 
92455 83405 6 -47 489 2433 4828 0 -3555 
82446 76197 27 -44 459 2380 4829 0 -2687 
107145 105109 72 -3 439 2394 4830 0 -634 
94250 85967 4 -41 477 2422 4831 0 -3157 
9460 -26504 11 -28 600 2281 4832 0 -21074 
101633 96826 69 -4 424 2399 4833 0 -1626 
89378 89464 60 -5 466 2392 4834 0 31 
110511 110279 46 -9 450 2430 4835 0 -68 
101715 102624 3 -22 423 2343 4836 0 290 
98451 91050 11 -30 445 2392 4837 0 -2663 
88319 79038 7 -45 468 2404 4838 0 -3847 
98339 84900 44 -22 455 2417 4839 0 -5186 
70862 -13991 33 -45 562 2602 4840 0 2118 
98172 97719 42 -1 439 2380 4841 0 -151 
72646 39713 40 -1 512 2418 4842 0 -27172 
148043 182588 35 -2 364 2441 4843 0 6199 
79326 66068 38 -33 478 2394 4844 0 -6575 
83906 62963 3 -54 510 2432 4845 0 -10899 
104130 111784 75 -1 410 2373 4846 0 2243 
96007 87639 68 -5 430 2374 4847 0 -3128 
87970 75530 53 -9 487 2417 4848 0 -5396 
114510 118001 2 -25 440 2433 4849 0 969 
112180 121100 16 -16 375 2355 4850 0 2413 
144617 162996 3 -1 358 2382 4851 0 3694 
88771 75839 52 -13 489 2424 4852 0 -5587 
107605 102309 39 -14 439 2419 4853 0 -1696 
100509 94345 62 -8 420 2386 4854 0 -2140 
94107 72859 42 -27 519 2450 4855 0 -9555 
75459 63305 49 -10 479 2368 4856 0 -6290 
84778 60629 20 -39 465 2407 4857 0 -13051 
95085 104666 52 -19 454 2376 4858 0 2999 
122566 122494 8 -12 421 2440 4859 0 -19 
106275 98907 39 -18 436 2411 4860 0 -2440 
82979 64136 33 -32 465 2368 4861 0 -9626 
99625 84747 62 -7 479 2463 4862 0 -5752 
107242 90218 20 -26 470 2485 4863 0 -6183 
91188 84233 21 -33 448 2381 4864 0 -2705 
100062 97768 4 -29 446 2404 4865 0 -768 
92913 84676 55 -9 465 2402 4866 0 -3187 
93922 84011 23 -34 453 2398 4867 0 -3865 
101153 89746 64 -4 426 2414 4868 0 -4164 
86380 74200 40 -26 491 2415 4869 0 -5378 
88925 126262 18 -161 311 789 4870 0 9689 
107042 93246 29 -22 459 2445 4871 0 -4847 
78358 63169 21 -45 474 2382 4872 0 -7878 
74323 102484 165 -39 320 774 4873 0 9003 
184184 228403 6 -579 285 2344 4874 0 6343 
48923 51501 25 -1 518 2330 4875 0 1640 
79411 91389 20 -55 460 2334 4876 0 4294 
90958 81114 1 -37 441 2375 4877 0 -3976 
113358 120103 47 -5 431 2471 4878 0 1840 
89188 81741 35 -33 466 2395 4879 0 -2985 
89078 71786 60 -14 470 2409 4880 0 -7893 
105516 97466 36 -14 455 2423 4881 0 -2706 
88657 71528 18 -45 515 2437 4882 0 -7846 
97757 77145 57 -18 487 2450 4883 0 -8754 
67140 59119 22 -35 475 2351 4884 0 -4445 
103014 112276 39 -26 459 2392 4885 0 2703 
89550 121730 69 -5 393 2271 4886 0 8662 
91228 79884 63 -6 456 2397 4887 0 -4653 
100747 96582 32 -24 458 2422 4888 0 -1413 
84767 75980 23 -40 487 2394 4889 0 -3789 
95445 93029 70 -6 441 2387 4890 0 -850 
100512 99600 32 -21 431 2373 4891 0 -300 
137456 144206 2 -7 378 2424 4892 0 1533 
52527 24937 15 -7 453 900 4893 0 29283 
155998 137783 10 -1 415 2547 4894 0 -4331 
67142 36671 3 -46 506 2447 4895 0 -27227 
98057 92586 63 -1 442 2408 4896 0 -1936 
83563 70714 31 -42 518 2437 4897 0 -5953 
98702 96014 17 -33 444 2397 4898 0 -917 
82807 64009 10 -55 480 2391 4899 0 -9622 
93843 83990 38 -27 470 2398 4900 0 -3843 
83986 68879 38 -24 483 2422 4901 0 -7186 
69661 43477 21 -29 457 2336 4902 0 -19733 
99345 92211 53 -17 475 2429 4903 0 -2535 
94975 77788 51 -16 501 2462 4904 0 -7239 
90184 77759 16 -42 464 2402 4905 0 -5235 
128601 136082 28 -2 394 2450 4906 0 1801 
93231 83640 51 -11 483 2424 4907 0 -3757 
98220 92848 19 -29 437 2391 4908 0 -1895 
95178 86453 41 -25 451 2392 4909 0 -3306 
87811 79959 52 -22 469 2394 4910 0 -3217 
49070 96151 47 -22 338 694 4911 0 16044 
97131 90653 17 -38 483 2430 4912 0 -2341 
98063 93516 57 -15 435 2382 4913 0 -1593 
86825 78456 59 -13 463 2384 4914 0 -3495 
90441 80324 15 -41 484 2422 4915 0 -4127 
74081 78267 37 -47 459 2370 4916 0 1752 
56504 54172 5 -62 505 2352 4917 0 -1410 
95203 85256 44 -20 475 2420 4918 0 -3822 
108901 109357 2 -32 460 2438 4919 0 136 
96549 91165 27 -29 435 2381 4920 0 -1935 
94040 79275 39 -28 476 2423 4921 0 -6102 
89872 76390 59 -9 476 2415 4922 0 -5783 
98565 133313 20 -105 305 738 4923 0 8540 
93302 84272 26 -37 453 2391 4924 0 -3511 
115866 114886 27 -9 433 2418 4925 0 -279 
